1567062860,e49445,AZU4463 ,Brazil,1567062860,1567062860,-43.5156,-22.4462,3703.32,False,192.32,201,-5.53,None,3909.06,5272,False,0
1567062860,3c6664,DLH3C   ,Germany,1567062686,1567062689,8.5887,50.049,76.2,True,0.06,157,None,None,None,1000,False,0
1567062860,ab0361,AAL555  ,United States,1567062859,1567062860,-110.5941,36.1513,11277.6,False,253.26,74.33,0.33,None,11269.98,2124,False,0
1567062860,008888,LMG738  ,South Africa,1567062860,1567062860,27.8239,-25.4287,6972.3,False,165.73,317.89,9.1,None,7360.92,None,False,0
1567062860,4952a4,TAP436M ,Portugal,1567062859,1567062859,-2.7118,45.6776,12192,False,259.82,33.94,0,None,12656.82,1000,False,0
1567062860,4952a5,TAP228A ,Portugal,1567062616,1567062743,-9.1464,38.762,None,True,12.86,202,None,None,None,5301,False,0
1567062860,3c666c,DLH3VV  ,Germany,1567062857,1567062859,8.5606,50.0416,None,False,6.94,340,None,None,None,3567,False,0
1567062860,440291,EJU68LP ,Austria,1567062860,1567062860,4.9813,42.2218,10363.2,False,242.67,49.56,-0.33,None,10881.36,5555,False,0
1567062860,3c6671,DLH35E  ,Germany,1567062860,1567062860,-8.8382,39.0446,3200.4,False,161.16,44.35,5.53,None,3383.28,5435,False,0
1567062860,3c6676,DLH5EM  ,Germany,1567062628,1567062641,17.9688,59.676,137.16,False,69.62,190.65,-4.88,None,213.36,3733,False,0
1567062860,3c6674,DLH6TY  ,Germany,1567062859,1567062859,13.7798,52.5375,1348.74,False,119.87,359.75,-3.9,None,1424.94,1000,False,0
1567062860,a39bfa,UAL235  ,United States,None,1567062753,None,None,None,True,1.54,208,None,None,None,3216,False,0
1567062860,3c667a,DLH77P  ,Germany,1567062860,1567062860,8.8616,50.1055,1173.48,False,93.45,249.37,-0.98,None,1257.3,2346,False,0
1567062860,acdffc,DAL1894 ,United States,1567062859,1567062859,-96.458,39.3047,10668,False,256.2,90.35,0,None,11170.92,3331,False,0
1567062860,e4941c,AZU8753 ,Brazil,1567062860,1567062860,-44.8426,-20.0792,11582.4,False,224.44,215.77,0,None,12131.04,None,False,0
